"severity","code","questionId","sourceFile","topicId","field","path","message"
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_radical_equations.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.107","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.radical_equations","pedagogy","questions[1865]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_radical_equations.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.108","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.radical_equations","pedagogy","questions[1866]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.geometry_right_triangle_trig.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.110","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.geometry.right_triangle_trig","pedagogy","questions[1868]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.111","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1869]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_systems.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.113","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.systems","pedagogy","questions[1871]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_systems.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.114","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.systems","pedagogy","questions[1872]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_systems.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.115","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.systems","pedagogy","questions[1873]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_radical_equations.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.116","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.radical_equations","pedagogy","questions[1874]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_systems.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.117","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.systems","pedagogy","questions[1875]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.119","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1877]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.126","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1884]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_quadratic_equations.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.127","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.quadratic_equations","pedagogy","questions[1885]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.131","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1889]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.133","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1891]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_systems.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.135","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.systems","pedagogy","questions[1893]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.136","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1894]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.137","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1895]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.geometry_right_triangle_trig.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.138","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.geometry.right_triangle_trig","pedagogy","questions[1896]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.139","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1897]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.141","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1899]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.142","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1900]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.145","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1903]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_radical_equations.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.146","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.radical_equations","pedagogy","questions[1904]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_word_problem_systems.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.148","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.word_problem_systems","pedagogy","questions[1906]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.149","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1907]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.150","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1908]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.151","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1909]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.152","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1910]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_radical_equations.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.155","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.radical_equations","pedagogy","questions[1913]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.157","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1915]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.159","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1917]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.163","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1921]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.165","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1923]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.166","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1924]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_systems.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.170","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.systems","pedagogy","questions[1928]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.174","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1932]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.algebra_functions_linear_quadratic.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.175","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.algebra.functions_linear_quadratic","pedagogy","questions[1933]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.176","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1934]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.177","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1935]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.178","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1936]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.101gnnl.181","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 24.THỰC TẾ ĐẠI SỐ.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1939]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.assessment_exam10_synthesis.24_chuyen_de_dai_so_boi_duong_hoc_sinh_g.0ul1j7b.002","24-chuyen-de-dai-so-boi-duong-hoc-sinh-gioi-toan-9-va-on-thi-vao-lop-10/ĐS-Chuyên đề 6. GIẢI PHƯƠNG TRÌNH CHỨA ẨN TRONG DẤU CĂN.doc","math9.assessment.exam10_synthesis","pedagogy","questions[1965]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.geometry_circle_angles.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.009","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.geometry.circle_angles","pedagogy","questions[2003]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.geometry_circle_angles.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.039","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.geometry.circle_angles","pedagogy","questions[2024]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.041","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2026]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.074","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2058]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.085","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2069]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.096","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2080]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.107","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2091]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.118","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2101]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.129","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2112]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.140","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2123]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.162","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2145]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.173","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2156]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.184","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2167]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.205","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2188]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.216","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2199]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.227","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2210]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.238","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2221]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","display.formula_review","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.245","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","prompt","questions[2228].prompt","Question may have lost Word/OLE formula content (0 raw marker(s))."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.246","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2229]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.257","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2239]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.268","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2249]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.279","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2259]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.290","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2269]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.301","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2278]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.312","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2286]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.333","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2304]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","pedagogy.scored_practice_not_ready","math9.advanced_inequality_extrema.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.343","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.advanced.inequality_extrema","pedagogy","questions[2314]","Question is not ready for scored Math 9 practice; missing correct answer, source solution."
"blocker","display.formula_review","math9.algebra_functions_linear_quadratic.cac_bai_toan_dai_so_lop_9_boi_duong_hsg_.0thyeoa.462","Các bài toán đại số lớp 9 bồi dưỡng hsg.pdf","math9.algebra.functions_linear_quadratic","prompt","questions[2364].prompt","Question may have lost Word/OLE formula content (0 raw marker(s))."
