"severity","code","questionId","sourceFile","topicId","field","path","message"
"warning","import.source.no_exercise_blocks","","bai-toan-bat-dang-thuc-gtln-gtnn-cua-bieu-thuc-nguyen-huu-hieu.pdf","math11.assessment.integrated_review","","import.issues[0]","No exercise blocks were detected in this source."
"warning","import.source.no_exercise_blocks","","thuvienhoclieu.com-SGK-chuyen-de-Toan-11-tu-nam-2026.pdf","math11.assessment.integrated_review","","import.issues[1]","No exercise blocks were detected in this source."
